db_id,question,query,paraphrased_nl
protein_institute,Show the name of buildings that do not have any institution.,SELECT name FROM building WHERE building_id NOT IN (SELECT building_id FROM institution),What institutions are not associated with any buildings?
protein_institute,Show the names of buildings except for those having an institution founded in 2003.,SELECT name FROM building EXCEPT SELECT T1.name FROM building AS T1 JOIN institution AS T2 ON T1.building_id  =  T2.building_id WHERE T2.founded  =  2003,"What institutions are associated with buildings, excluding those institutions that were founded in the year 2003, and then list the names of the buildings associated with those institutions."
protein_institute,"For each building, show the name of the building and the number of institutions in it.","SELECT T1.name ,  count(*) FROM building AS T1 JOIN institution AS T2 ON T1.building_id  =  T2.building_id GROUP BY T1.building_id",What institutions are housed in each building and how many institutions are in each building?
protein_institute,Show the names and heights of buildings with at least two institutions founded after 1880.,"SELECT T1.name ,  T1.height_feet FROM building AS T1 JOIN institution AS T2 ON T1.building_id  =  T2.building_id WHERE T2.founded  >  1880 GROUP BY T1.building_id HAVING count(*)  >=  2",What institutions are housed in buildings with a height of at least two institutions that were founded after 1880?
protein_institute,Show all the distinct institution types.,SELECT DISTINCT TYPE FROM institution,What are the unique types of institutions?
protein_institute,Show institution names along with the number of proteins for each institution.,"SELECT T1.institution ,  count(*) FROM institution AS T1 JOIN protein AS T2 ON T1.institution_id  =  T2.institution_id GROUP BY T1.institution_id","What institutions have proteins associated with them, and how many proteins are associated with each institution?"
protein_institute,"How many proteins are associated with an institution founded after 1880 or an institution with type ""Private""?",SELECT count(*) FROM institution AS T1 JOIN protein AS T2 ON T1.institution_id  =  T2.institution_id WHERE T1.founded  >  1880 OR T1.type  =  'Private',"What is the count of proteins linked to an institution that was established after the year 1880 or an institution of type ""Private""?"
protein_institute,Show the protein name and the institution name.,"SELECT T2.protein_name ,  T1.institution FROM institution AS T1 JOIN protein AS T2 ON T1.institution_id  =  T2.institution_id",What institutions are associated with the proteins and what are the names of those proteins?
protein_institute,How many proteins are associated with an institution in a building with at least 20 floors?,SELECT count(*) FROM institution AS T1 JOIN protein AS T2 ON T1.institution_id  =  T2.institution_id JOIN building AS T3 ON T3.building_id  =  T1.building_id WHERE T3.floors  >=  20,What is the total count of proteins linked to an institution housed in a building that has 20 or more floors?
protein_institute,How many institutions do not have an associated protein in our record?,SELECT count(*) FROM institution WHERE institution_id NOT IN (SELECT institution_id FROM protein),What institutions are not linked to any proteins in our database?
cinema,Show all the locations where no cinema has capacity over 800.,SELECT LOCATION FROM cinema EXCEPT SELECT LOCATION FROM cinema WHERE capacity  >  800,What cinemas have a capacity of 800 or less and list their respective locations.
cinema,Show all the locations where some cinemas were opened in both year 2010 and year 2011.,SELECT LOCATION FROM cinema WHERE openning_year  =  2010 INTERSECT SELECT LOCATION FROM cinema WHERE openning_year  =  2011,What cinemas have locations in places where they were opened in both 2010 and 2011?
cinema,How many cinema do we have?,SELECT count(*) FROM cinema,What is the total number of cinemas in the database?
cinema,Count the number of cinemas.,SELECT count(*) FROM cinema,What is the total count of cinema locations?
cinema,"Show name, opening year, and capacity for each cinema.","SELECT name ,  openning_year ,  capacity FROM cinema","What cinemas are we looking at, and what information do we need about each one?"
cinema,Show the cinema name and location for cinemas with capacity above average.,"SELECT name ,  LOCATION FROM cinema WHERE capacity  >  (SELECT avg(capacity) FROM cinema)",What cinemas have a capacity greater than the average capacity of all cinemas?
cinema,What are all the locations with a cinema?,SELECT DISTINCT LOCATION FROM cinema,What locations do the cinemas in the database operate at?
cinema,Find the distinct locations that has a cinema.,SELECT DISTINCT LOCATION FROM cinema,What are the unique locations of the cinemas.
cinema,Show all the cinema names and opening years in descending order of opening year.,"SELECT name ,  openning_year FROM cinema ORDER BY openning_year DESC",What are the names and opening years of all cinemas listed in a descending order based on their opening years?
cinema,What are the name and location of the cinema with the largest capacity?,"SELECT name ,  LOCATION FROM cinema ORDER BY capacity DESC LIMIT 1",What cinema has the highest capacity and what are its name and location?
cinema,"Show the average, minimum, and maximum capacity for all the cinemas opened in year 2011 or later.","SELECT avg(capacity) ,  min(capacity) ,  max(capacity) FROM cinema WHERE openning_year  >=  2011","What are the average, minimum, and maximum capacities of all cinemas that were opened in 2011 or a later year?"
cinema,Show each location and the number of cinemas there.,"SELECT LOCATION ,  count(*) FROM cinema GROUP BY LOCATION",What are the locations and the number of cinemas in each location?
cinema,What is the location with the most cinemas opened in year 2010 or later?,SELECT LOCATION FROM cinema WHERE openning_year  >=  2010 GROUP BY LOCATION ORDER BY count(*) DESC LIMIT 1,What locations have the highest number of cinemas that were opened in the year 2010 or later?
cinema,Show all the locations with at least two cinemas with capacity above 300.,SELECT LOCATION FROM cinema WHERE capacity  >  300 GROUP BY LOCATION HAVING count(*)  >=  2,What cinemas have a capacity greater than 300 and are located in at least two different places?
cinema,Which locations have 2 or more cinemas with capacity over 300?,SELECT LOCATION FROM cinema WHERE capacity  >  300 GROUP BY LOCATION HAVING count(*)  >=  2,What cinema locations have more than one cinema with a seating capacity greater than 300?
cinema,Show the title and director for all films.,"SELECT title ,  directed_by FROM film",What are the titles and directors of all the films.
cinema,What are the title and director of each film?,"SELECT title ,  directed_by FROM film",What are the titles and directors of all the films?
cinema,Show all directors.,SELECT DISTINCT directed_by FROM film,List all the directors of the films.
cinema,Who are all the directors?,SELECT DISTINCT directed_by FROM film,What are the names of all the directors of the films?
cinema,List all directors along with the number of films directed by each director.,"SELECT directed_by ,  count(*) FROM film GROUP BY directed_by",What are the names of all directors and how many films have they directed?
cinema,What is total number of show times per dat for each cinema?,"SELECT T2.name ,  sum(T1.show_times_per_day) FROM schedule AS T1 JOIN cinema AS T2 ON T1.cinema_id  =  T2.cinema_id GROUP BY T1.cinema_id",What is the total number of show times per day for every cinema?
cinema,What are the title and maximum price of each film?,"SELECT T2.title ,  max(T1.price) FROM schedule AS T1 JOIN film AS T2 ON T1.film_id  =  T2.film_id GROUP BY T1.film_id",What are the titles of each film and their highest ticket prices?
cinema,Give me the title and highest price for each film.,"SELECT T2.title ,  max(T1.price) FROM schedule AS T1 JOIN film AS T2 ON T1.film_id  =  T2.film_id GROUP BY T1.film_id",What are the titles of the films and their corresponding highest ticket prices?
cinema,"Show cinema name, film title, date, and price for each record in schedule.","SELECT T3.name ,  T2.title ,  T1.date ,  T1.price FROM schedule AS T1 JOIN film AS T2 ON T1.film_id  =  T2.film_id JOIN cinema AS T3 ON T1.cinema_id  =  T3.cinema_id","What films are being shown at the cinema, along with their respective titles, dates, and ticket prices for each individual show."
cinema,What are the title and director of the films without any schedule?,"SELECT title ,  directed_by FROM film WHERE film_id NOT IN (SELECT film_id FROM schedule)",What are the titles and directors of the films that do not have any scheduled showtimes?
cinema,Show director with the largest number of show times in total.,SELECT T2.directed_by FROM schedule AS T1 JOIN film AS T2 ON T1.film_id  =  T2.film_id GROUP BY T2.directed_by ORDER BY sum(T1.show_times_per_day) DESC LIMIT 1,What is the name of the director who has directed the most films that have been shown at the cinema?
cinema,Find the locations that have more than one movie theater with capacity above 300.,SELECT LOCATION FROM cinema WHERE capacity  >  300 GROUP BY LOCATION HAVING count(*)  >  1,What cinema locations have multiple movie theaters with a capacity greater than 300?
cinema,In which locations are there more than one movie theater with capacity above 300?,SELECT LOCATION FROM cinema WHERE capacity  >  300 GROUP BY LOCATION HAVING count(*)  >  1,What cities have multiple cinemas with a capacity greater than 300?
cinema,How many films have the word 'Dummy' in their titles?,"SELECT count(*) FROM film WHERE title LIKE ""%Dummy%""",What films have titles that include the word 'Dummy'?
cinema,Count the number of films whose title contains the word 'Dummy'.,"SELECT count(*) FROM film WHERE title LIKE ""%Dummy%""",What is the count of films whose titles include the term 'Dummy'?
